isbn13,description,loanCnt,keyword
9788960164727,"보물상자 꼬마전래동화 시리즈. 제6회 한국출판문화대상 대형 기획물 수상작. 아동문학 전문가와 유아교육 전문가들이 아이들의 인성과 감성, 사회성 발달을 도울 수 있도록 엄선하여 뽑은 이야기들로 구성되어 있다.",211,"한국출판문화대상,수상작,세종,서강옥,어린이를 위한 고전,전문가,대형,정유리,기획물,제6회,유아교육,엄선,인성,아이들,아동문학,시리즈,사회성,보물상자,발달,꼬마전래동화,구성,감성"
9788960164352,"보물상자 꼬마전래동화 시리즈. 제6회 한국출판문화대상 대형 기획물 수상작. 아동문학 전문가와 유아교육 전문가들이 아이들의 인성과 감성, 사회성 발달을 도울 수 있도록 엄선하여 뽑은 이야기들로 구성되어 있다.",318,
9788927207023,,297,
9788927206712,,189,
9788927206620,,361,
9791186298848,쌍둥이 남매 연두와 솔이에게 귀여운 동생이 생길 거래요.엄마가 아기를 낳는 동안 연두와 솔이는 하루 친구가 되어 준 공룡 마이아와 놀아요.친구들에게 어떤 일이 일어날까요?,602,
9788927207078,,330,
9788927206521,,289,
9788927206828,,307,
9791186298824,기똥찬과 우쭈물은 단짝 친구예요.그런데 둘이 방방 뛰기를 하다가우쭈물의 정강이뼈에 금이 갔어요.우쭈물의 다리는 괜찮을까요?키가 안 크는 건 아니겠지요?,1005,
9788927207054,,364,
9788927206781,,151,
9788963835839,,272,
9788927206903,,115,
9791186298770,"새봄이가 감기에 걸려서 훌쩍훌쩍,우는 코가 되었네요.그런데 마침 웃는 코 병원의 코요미 박사를 만났어요.코요미 박사는 새봄이의 우는 코를 웃는 코로 만들어 줄 수 있을까요?",821,
9788927206842,,184,
9791185721507,"자유와 책임감! 규칙을 지키지 않으면 모두가 불편해져요.그때부터 공연장은 난리가 벌어졌어요. 춤을 추던 피기가 강빈이와 부닥쳐 넘어졌고, 동물 친구들도 그 때문에 우르르 줄지어 넘어져 버렸어요. 강빈이는 너무 놀라서 그만 울음을 터뜨렸어요.",573,
9788963835129,여러 사람이 더불어 살아가는 사회에선 함께 지켜야 하는 공공예절이란 게 있지요. 아이에게 공공 예절의 중요성을 어떻게 설명할까요? 또 이런 저런 이유로 공공 예절을 지키지 못하는 경우는 어떻게 해야 할까요? 대원이의 방귀이야기를 통해 유쾌한 마음으로 공공예절을 생각해봐요,2327,
9788927206682,,159,
9788927206576,,226,
9788927206934,,512,
9788927206965,,281,
9788927207009,,277,
9791185721521,"도전하는 마음겁내지 말고, 자신감을 가지고 도전해요. “하하하, 네가 사냥하다니! 더 이상 주워 먹을 게 없나 보지?” 까비는 사냥한 토끼를 흔들며 루비를 비웃었어요. 루비는 자존심이 몹시 상했어요.",406,
9791185721668,"다른 사람을 돕는 마음은 꽃보다 아름다워요!“모두들 여기 모여서 뭐 해요?” 클라우디아 할머니가 커다란 가방을 가지고 나타났어요. “참! 제니, 보내 준 케이크 맛있게 잘 먹었어요. 그리고, 하마 아저씨가 달걀 고맙대요.” 클라우디아 할머니의 말에 제니 아줌마도 암탉 아주머니도 깜짝 놀랐어요.",235,
9791186298800,알쏭달쏭 별에 사는 마구머거 대장과 그의 딸 또머거가 우주선을 타고 가다 별똥별에 부딪혀 지구의 아이스크림 공장에 떨어졌어요.이들에게 어떤 일이 벌어질까요?,1213,
9788927207108,,371,
9788963835990,건이와 강이는 호흡기 감염병에 대해 궁금한 게 많아요.건강에 대해 무엇이든 알려 주는 마스콩이건이와 강이를 도우러 왔어요.마스콩과 함께 호흡기 감염병에 대해이모저모 알아보아요.책 안에 붙임딱지가 들어있어요.,134,
9788963835105,아이들마다 성격은 다 다르지요. 자시 기분을 잘 표현하는 아이. 자기생각을 좀처럼 드러내지 않는 아이. 아이에게 사람의 성격은 이렇게 다 다르고 그걸 이해해야 한다는 것을 어떻게 알려 줄 수 있을까요?  외향적인 소민이와 내성적인 지아의 갈등을 통해서 나와 다른 사람을 이해하는 방법을 생각해 보게 하는...,2142,
9788927207115,,486,
9788927206804,,172,
9788963835822,,256,
9788927206637,,145,
9788927207092,,222,
9788927206538,,355,
9791186298862,"꼬꼬마 스파이 코로나 바이러스가 어느 날 살금살금 사람 몸으로 들어갔어요.자기하고 똑같은 쌍둥이 바이러스를 마구마구 만들어 내자, 사람들은 “에취!” 기침하고 펄펄 열이 났지요.하지만 코로나 바이러스가 꼼짝 못 하는 것이 있다네요!과연 그것이 무엇일까요?",1062,
9788927207030,,255,
9788927206545,,359,
9791185721729,무럭무럭 인성동화 시리즈. 호랑이는 호수를 들여다보자 호수에 큰 그림자가 나타났다. 호랑이는 사실은 제 그림자인 줄도 모르고 호수로 뛰어들어 눈고양이와 싸움을 벌인다. 위험한 일이 생겨도 지혜롭게 대처하는 능력을 키울 수 있다.,461,
9791186298831,다루와 해솔이는 같은 태권도 학원에 다녀요.다툴 때도 있지만 친한 친구예요.그런데 아웅다웅하다가 그만해솔이 피부에 상처가 났어요.이제 다루는 어떻게 하면 좋을까요?,687,
9788927206767,,172,
9791185721293,"두려운 마음 극복한밤중이었어요. “송이야, 나랑 놀자.” 잠에서 깨어보니 도깨비가 옆에 있었어요. “엄마야!” 송이는 너무 놀라서 이불에다 그만 오줌을 싸고 말았답니다.",554,
9791185721651,"우리 집은 정말 소중해요.엄마는 이사 온 집을 닦고 또 닦았어요. “엄마, 이제 그만해도 되지 않아요?” 토랑이의 물음에 엄마가 대답했어요. “우리 집이니까 깨끗하게 살아야지.”",778,
9788927206569,,260,
9788927206798,,267,
9791185721347,무럭무럭 인성동화 시리즈 그림책. 우리 몸에 꼭 필요한 예방 주사를 잘 맞는 법을 푸돌이를 통해 배울 수 있다.,496,
9788963835112,"책의 앞쪽에서는 할아버지의 어린 시절 설날 풍경이, 책의 뒤쪽에서는 요즘 아이의 설날 풍경이 풍경화로 펼쳐집니다. 할아버지의 연과 아이의 연이 만나는 가운데 부분에서 할아버지로부터 아이에게로 담담하게 전해지는 전해지는 가족의 사랑이 따뜻한 느낌을 가지게 하는 이야기입니다.",1086,
9788927206972,,305,
9791186298855,,817,
9788963835099,아이에게 동생은 귀엽기도 하지만 귀찮기도 한 존재 아닐까요? 친구들이랑 놀러 나가고 싶은 도현이에게 동생 도엽이는 귀찮기만 한 존재였지만 친구들과 놀면서 생각이 좀 달라져가요. 도현이 마음을 따라가면서 자연스럽게 동생의 의미와 가치를 느끼도록 돕는 이야기에요,1652,
9791186298787,"초록 귀 병원의 다드러 박사는아이들이 다치지 않을까 늘 걱정이에요.간호사 펭귄 펭뽀를 시켜 아이들을 살펴보게 하는데저런, 두리가 모래 썰매를 타다 곤두박질쳤어요.다드러 박사와 펭뽀는 어떻게 할까요?",776,
9788927206989,,271,
9788927206996,,219,
9788927206910,,184,
9788927207085,,251,
9791186298794,우람이의 입에서 방귀 냄새가 난대요.소라의 말에 우람이는 팩 토라졌지만몽치의 말을 듣고 소근속닥 치과로 가요.우람이의 입안에서 무슨 일이 벌어진 걸까요?입 냄새는 없앨 수 있을까요?,973,
9788927206729,,278,
9791186298763,참나무 숲 근처의 반디꽃 안과에는아무도 모르는 비밀의 정원이 있어요.부엉이 보보 덕분에 반디꽃 안과로 가게 된하늘이와 다래는 비밀의 정원을 보게 될까요?,759,
9791185721286,욕심내지 않는 마음지나치게 욕심을 부리면 도리어 화를 입게 돼요. “선물이란 마음을 표시하는 것이요. 욕심이 과하면 복을 주어도 화를 당합니다.” 항아리 장수는 남은 항아리를 들고 휭하니 사라져 버렸답니다.,390,
9791185721392,형제를 배려하고 사랑할 줄 아는 아이동생의 장화가게에 손님이 없을 때면 스테파니 할머니가 찾아왔어요. “아이들이 신을 튼튼한 장화를 사러 왔네.” 할머니 덕분에 동생은 무사히 봄을 보낼 수 있었어요.,294,
9791165950712,,390,
9791165950743,,260,
9791165950675,,576,
9791128201615,,7,
9791165950873,,289,
9791128201479,,380,
9791165950729,,335,
9791157594375,"전통문화 그림책-우리 음식  21세기는 문화의 시대입니다. 21세기를 이끌어 갈 우리 어린이들에게 문화의 가치를 일깨워 주는 것, 그것이 바로 어린이들이 문화의 주역으로 자라는 데 가장 큰 힘이 될 것입니다. &lt;전통문화 그림책&gt;에는 오천 년 역사와 전통을 자랑하는 우리나라의 슬기롭고 뛰어난...",83,
9791165950651,,300,
9791165950507,,1145,
9791157594399,"전통문화그림책-우리 민속  21세기는 문화의 시대입니다. 21세기를 이끌어 갈 우리 어린이들에게 문화의 가치를 일깨워 주는 것, 그것이 바로 어린이들이 문화의 주역으로 자라는 데 가장 큰 힘이 될 것입니다. &lt;전통문화 그림책&gt;에는 오천 년 역사와 전통을 자랑하는 우리나라의 슬기롭고 뛰어난...",77,
9791157594412,"전통문화 그림책-우리 과학  21세기는 문화의 시대입니다. 21세기를 이끌어 갈 우리 어린이들에게 문화의 가치를 일깨워 주는 것, 그것이 바로 어린이들이 문화의 주역으로 자라는 데 가장 큰 힘이 될 것입니다. &lt;전통문화 그림책&gt;에는 오천 년 역사와 전통을 자랑하는 우리나라의 슬기롭고 뛰어난...",60,
9791165950521,,468,
9791188491490,,2,
9791128217418,,3000,
9791157594436,"전통문화 그림책-우리 음악  21세기는 문화의 시대입니다. 21세기를 이끌어 갈 우리 어린이들에게 문화의 가치를 일깨워 주는 것, 그것이 바로 어린이들이 문화의 주역으로 자라는 데 가장 큰 힘이 될 것입니다. &lt;전통문화 그림책&gt;에는 오천 년 역사와 전통을 자랑하는 우리나라의 슬기롭고 뛰어난...",44,
9791157594344,"[전통문화그림책 우리 집]  21세기는 문화의 시대입니다. 21세기를 이끌어 갈 우리 어린이들에게 문화의 가치를 일깨워 주는 것, 그것이 바로 어린이들이 문화의 주역으로 자라는 데 가장 큰 힘이 될 것입니다. &lt;전통문화 그림책&gt;에는 오천 년 역사와 전통을 자랑하는 우리나라의 슬기롭고 뛰어난 문화유산이...",91,
9791165950545,,431,
9791157594368,"전통문화 그림책-우리 옷  21세기는 문화의 시대입니다. 21세기를 이끌어 갈 우리 어린이들에게 문화의 가치를 일깨워 주는 것, 그것이 바로 어린이들이 문화의 주역으로 자라는 데 가장 큰 힘이 될 것입니다. &lt;전통문화 그림책&gt;에는 오천 년 역사와 전통을 자랑하는 우리나라의 슬기롭고 뛰어난 문화유산이...",74,
9791165950705,,245,
9791165950569,,460,
9791159420184,,3,
9791157594429,"전통문화그림책(전10권)  21세기는 문화의 시대입니다. 21세기를 이끌어 갈 우리 어린이들에게 문화의 가치를 일깨워 주는 것, 그것이 바로 어린이들이 문화의 주역으로 자라는 데 가장 큰 힘이 될 것입니다. &lt;전통문화 그림책&gt;에는 오천 년 역사와 전통을 자랑하는 우리나라의 슬기롭고 뛰어난 문화유산이...",48,
9791157594351,"전통문화 그림책-우리 땅  21세기는 문화의 시대입니다. 21세기를 이끌어 갈 우리 어린이들에게 문화의 가치를 일깨워 주는 것, 그것이 바로 어린이들이 문화의 주역으로 자라는 데 가장 큰 힘이 될 것입니다. &lt;전통문화 그림책&gt;에는 오천 년 역사와 전통을 자랑하는 우리나라의 슬기롭고 뛰어난 문화유산이...",55,
9791165950774,,316,
9791128201462,,219,
9791188491544,,1,
9791128201455,,338,
9791128201424,,196,
9791165950965,,22,
9791128217449,,3449,
9791157594382,"전통문화 그림책-우리 신화와 신앙  21세기는 문화의 시대입니다. 21세기를 이끌어 갈 우리 어린이들에게 문화의 가치를 일깨워 주는 것, 그것이 바로 어린이들이 문화의 주역으로 자라는 데 가장 큰 힘이 될 것입니다. &lt;전통문화 그림책&gt;에는 오천 년 역사와 전통을 자랑하는 우리나라의 슬기롭고 뛰어난...",57,
9791165431525,,9,
9791128208874,,748,
9791159420238,,12,
9791159420283,,10,
9791157590735,자신만만 사회성동화 자신감 쑥쑥! 자신만만! - 한국어린이교육문화연구원 으뜸책 선정  전권 무비펜 적용  자신감 있는 어린이가 되려면 어떻게 해야 할까요? 사회성 있는 멋진 친구가 될 수 있는 방법을 알아볼까요? 자신만만 사회성동화와 함께해요!  자신만만 사회성동화 05 예의 바른 어린이 사전...,133,
9791128202711,,2724,
9791165436469,,1920,
9791128214912,,1184,
9791157590780,"자신만만 사회성동화 자신감 쑥쑥! 자신만만! - 한국어린이교육문화연구원 으뜸책 선정  전권 무비펜 적용  자신감 있는 어린이가 되려면 어떻게 해야 할까요? 사회성 있는 멋진 친구가 될 수 있는 방법을 알아볼까요? 자신만만 사회성동화와 함께해요!  자신만만 사회성동화 10 괜찮아 엄마, 안 돼 엄마...",138,
9791128202698,,2151,
9791165436421,,1797,
9791128214905,,656,
9791128208768,,999,
9791165436322,,1886,
9791128214653,,918,
9791128202681,,2646,
9788992910880,,2,
9788992910811,,17,
9788961910279,,45,
9791165436391,,1614,
9791128214554,,1044,
9791165956325,,313,
9791159420368,,8,
9791159420337,,9,
9788992910897,,4,
9791159420252,,7,
9791165957278,,182,
9791128214431,,1021,
9791128208898,,1043,
9791159420276,,9,
9791165957216,,245,
9788992910866,,6,
9788962619225,더똑똑한사회씨가 들려주는 지구촌 이야기(세이펜 적용)  우리 주변에 다양한 친구들이 있듯이  지구촌에는 많은 사람들이 살고 있어.  각각 피부색도 다르고 언어도 다르지.  그중에는 가난한 사람도 있고  잘사는 사람도 있어.  이렇게 여러 사람들이 모여 살기 때문에  서로 싸우는 일이 생기기도 해.  하지만...,2294,
9791157590759,자신만만 사회성동화 자신감 쑥쑥! 자신만만! - 한국어린이교육문화연구원 으뜸책 선정  전권 무비펜 적용  자신감 있는 어린이가 되려면 어떻게 해야 할까요? 사회성 있는 멋진 친구가 될 수 있는 방법을 알아볼까요? 자신만만 사회성동화와 함께해요!  자신만만 사회성동화 07 너라면? 평소에 습관적으로...,132,
9791128214813,,762,
9788961910170,,97,
9791128202728,,2105,
9791159420290,,6,
9788961910088,,70,
9791157590742,자신만만 사회성동화 자신감 쑥쑥! 자신만만! - 한국어린이교육문화연구원 으뜸책 선정  전권 무비펜 적용  자신감 있는 어린이가 되려면 어떻게 해야 할까요? 사회성 있는 멋진 친구가 될 수 있는 방법을 알아볼까요? 자신만만 사회성동화와 함께해요!  자신만만 사회성동화 06 너는 이런 동생 있니?...,99,
9788992910804,,5,
9791128202704,,2025,
9788961910194,,58,
9788961910149,,66,
9791165436476,,1691,
9788992910859,,3,
9788992910835,,6,
9791159420214,,9,
9791159420221,,10,
9791128214486,,805,
9788992910842,,1,
9791159420207,,10,
9791159420344,,11,
9791128202735,,2439,
9791128214899,,1198,
9788992910873,,7,
9791159420269,,13,
9791128208614,,1150,
9791165956363,,118,
9791128202278,,4284,
9791128208935,,1591,
9788961910187,,36,
9791128202254,,3272,
9791128202810,,1952,
9788961910316,,96,
9791128208881,,1020,
9791165957032,,319,
9791165955915,,753,
9791128214363,,2167,
9788961910309,,65,
9791165957131,,293,
9791128202674,,2297,
9791165957193,,191,
9791128214387,,1577,
9791165436254,,2179,
9791165954819,,787,
9791165955045,,696,
9788963830919,"‘나’ 주제를 왜 가르쳐야 할까요?  유아기는 자신의 신체와 감정, 느낌에 대해 많은 관심과 호기심을 가지며 감각 기능, 운동 능력, 협응력과 같은 신체 능력이 발달하는 시기입니다. ‘나’에 대한 객관적이고 주관적인 탐색을 통해 남과 다른 자신만의 특별함을 알고, 자기를 사랑하는 마음을 키워 긍정적인...",150,
9791157594481,행복한 인성 꼴찌라도 괜찮아!  긍정적인 생각은 언제나 큰 힘을 발휘해요. 긍정적인 사람은 나쁜 결과가 나와도 다음번에는 더 잘할 것이라는 희망을 갖고 더욱더 노력하지요. 오늘보다 내일이 더 나을 것이라는 희망을 품고 달리는 새봄이처럼 긍정적인 사람이 되도록 노력해 보아요.  *아람출판사...,287,
9791165953171,,1192,
9791165954932,,651,
9791157594511,행복한 인성 동화  요리보다 더 중요한 것  인디언의 말에서 &#039;친구&#039;라는 단어는 &#039;내 슬픔을 짊어지고 가는 사람&#039;이라는 뜻이에요. 여러분이 누군가와 진정한 친구가 되려면  힘들고 어려울 때 곁에 있어 주며 따뜻한 마음으로 도와주는 사람이 되어야 해요. 야미와 토미가 진심으로...,100,
9788963830971,‘동식물과 자연’ 주제를 왜 가르쳐야 할까요?  2007년 개정된 새 유치원 교육과정에서는 인간과 자연을 존중하고 사랑하는 세계관을 강조하고 있습니다. ‘동식물과 자연’은 이에 가장 밀접하게 부합하는 주제로서 유아들이 자연이라는 큰 틀 안에서 호기심을 기르고 주변 세계를 탐색하며 자연을...,114,
9788963830896,"‘친구’ 주제를 왜 가르칠까요? 또래 관계는 유아들의 생활을 좌우하는 가장 중요한 변수입니다. 발달 수준이 비슷한 또래끼리는 쉽게 친해지기도 하지만, 제한된 경험과 자기중심적인 사고로 인해 갈등도 잦습니다. 유치원에서 경험하는 다면적인 친구 관계는 유아에게 바람직한 사회적 관계를 배우고, 대인...",283,
9788963830889,"‘유치원’ 주제를 왜 가르칠까요?  유치원은 유아들이 가정과는 다른 지속적인 사회생활에 첫발을 내딛는 곳입니다. 만 3세 유아들은 유치원에서 선생님이나 친구들과 새로운 관계를 맺는 과업을, 만 4~5세 유아는 또 다른 차원의 적응력, 주도성 확립, 사회적 문제해결력 등을 키워야 합니다. 유치원 생활의...",124,
9788963830773,‘동식물과 자연’ 주제를 왜 가르쳐야 할까요?  2007년 개정된 새 유치원 교육과정에서는 인간과 자연을 존중하고 사랑하는 세계관을 강조하고 있습니다. ‘동식물과 자연’은 이에 가장 밀접하게 부합하는 주제로서 유아들이 자연이라는 큰 틀 안에서 호기심을 기르고 주변 세계를 탐색하며 자연을 가까이하고...,156,
9788963830926,"‘가족’ 주제를 왜 가르쳐야 할까요? 유아들은 가족을 통해 가장 많은 영향을 주고받고, 가족 구성원으로서 자신의 역할, 바람직한 행동을 배우며 차차 책임감도 느끼게 됩니다. 특히 2007년 개정된 새 유치원 교육과정에서는 유아들에게 반편견, 다문화 교육과 양성평등 교육과 같은 새로운 가치관을 가장...",182,
9791165954918,,592,
9788963831022,"‘세계 여러 나라’ 주제를 왜 가르쳐야 할까요? 오늘날 세계는 국가 간 상호 이해와 의존이 확대되는 이른바 세계화 시대에 살고 있습니다. 유아기부터 우리나라 역사와 문화에 대한 긍지와 자부심을 갖추는 한편, 세계 여러 나라에 대해 관심을 가지며 다양한 문화를 이해하고 존중하는 세계 시민으로 자라나야...",90,
9788963831046,"‘지구와 우주’ 주제를 왜 가르쳐야 할까요? ‘지구와 우주’ 주제는 ‘세계 여러 나라’ 혹은 ‘환경’ 주제로부터 자연스럽게 확대될 수 있는 주제 개념입니다. 과학 기술의 발달은 지구 외의 행성에 대한 지속적인 탐사를 가능하게 하였고, 우주 과학 기술은 국가 경쟁력을 좌우하는 중요한 분야로...",159,
9788963831077,"‘겨울’ 주제를 왜 가르쳐야 할까요? 우리나라는 기온의 변화에 따른 사계절의 흐름 속에서 생활하게 되므로 계절은 유아가 살아가는 시공간적 배경이 됩니다. 계절의 변화에 따라 자연과 날씨, 우리들의 생활 모습 등이 자연히 달라지므로 계절이 대한 충분한 이해는 유아들의 건강한 일상생활을 위해서도...",206,
9788963830810,"‘건강과 안전’ 주제를 왜 가르쳐야 할까요? 유아는 심신이 건강한 상태에서 안전이 유지되고, 다른 사람들과 안정적인 정서 관계에 있을 대 가장 행복하고 효과적인 학습과 성장을 이룹니다. 최근 개개인의 건강과 안전을 저해하는 외부 위험 요소들은 유아들의 기본적인 생존을 위협하고 있습니다. 건강과...",103,
9788963830803,"‘여름’ 주제를 왜 가르쳐야 할까요? 우리나라는 기온의 변화에 따른 사계절의 흐름 속에서 생활하게 되므로 계절은 유아가 살아가는 시&#8226;공간적 배경이 됩니다. 계절의 변화에 따라 자연과 날씨, 우리들의 생활 모습 등이 자연히 달라지므로 계절에 대한 충분한 이해는 유아들의 건강한 일상생활을...",122,
9788963830780,‘동식물과 자연’ 주제를 왜 가르쳐야 할까요?  2007년 개정된 새 유치원 교육과정에서는 인간과 자연을 존중하고 사랑하는 세계관을 강조하고 있습니다. ‘동식물과 자연’은 이에 가장 밀접하게 부합하는 주제로서 유아들이 자연이라는 큰 틀 안에서 호기심을 기르고 주변 세계를 탐색하며 자연을...,92,
9788963830575,"‘가족’ 주제를 왜 가르쳐야 할까요?  유아들은 가족을 통해 가장 많은 영향을 주고받고, 가족 구성원으로서 자신의 역할, 바람직한 행동을 배우며 차차 책임감도 느기게 됩니다. 특히 2007년 개정된 새 유치원 교육과정에서는 유아들에게 반편견, 다문화 교육과 양성평등 교육과 같은 새로운 가치관을 가장...",204,
9791165954895,,710,
9791165954963,,624,
9791165955076,,644,
9788963830698,"‘겨울’ 주제를 왜 가르쳐야 할까요? 우리나라는 기온의 변화에 따른 사계절의 흐름 속에서 생활하게 되므로 계절은 유아가 살아가는 시&#8226;공간적 배경이 됩니다. 계절의 변화에 따라 자연과 날씨, 우리들의 생활 모습 등이 자연히 달라지므로 계절에 대한 충분한 이해는 유아들의 건강한 일상생활을...",104,
9788963830865,"‘환경과 생활’ 주제를 왜 가르쳐야 할까요? 유아들에게 ‘환경’ 주제는 주어진 환경을 탐색하고 환경과 생활과의 관계를 이해하며 친숙해지는 것으로 시작하여 차차 과학적 개념을 갖는 방향으로 나아가는 것이 바람직합니다. 환경오염 등의 여러 폐해로부터 자연과 자원 보존에 대한 필요성을 알고, 생활...",125,
9791165954994,,590,
9788963830766,"‘우리 동네’ 주제를 왜 가르쳐야 할까요?  유아들의 생활 범위가 점차 넓어지면서 다양한 우리 동네의 장소나 기관, 서로 다른 일을 하는 사람들을 만나는 경험을 하게 됩니다. 사람들이 하는 일이나 역할, 기관과 기능 등에 대한 관심은 유아에게 자신이 사회의 구성원이며, 다른 사람들과 함께 살아가는...",256,
9788963831060,"‘겨울’ 주제를 왜 가르쳐야 할까요?  우리나라는 기온의 변화에 따른 사계절의 흐름 속에서 생활하게 되므로 계절은 유아가 살아가는 시&#8226;공간적 배경이 됩니다. 계절의 변화에 따라 자연과 날씨, 우리들의 생활 모습 등이 자연히 달라지므로 계절에 대한 충분한 이해는 유아들의 건강한 일상생활을...",55,
9791165954710,,715,
9788963830742,"‘봄’ 주제를 왜 가르쳐야 할까요? 우리나라는 기온의 변화에 따른 사계절의 흐름 속에서 생활하게 되므로 계절은 유아가 살아가는 시ㆍ공간적 배경이 됩니다. 계절의 변화에 따라 자연과 날씨, 우리들의 생활 모습 등이 자연히 달라지므로 계절에 대한 충분한 이해는 유아들의 건강한 일상생활을 위해서도...",206,
9791165954697,,650,
9788963830568,"‘나’ 주제를 왜 가르쳐야 할까요? 유아기는 자신의 신체와 감정, 느낌에 대해 많은 관심과 호기심을 가지며 감각 기능, 운동 능력, 협응력과 같은 신체 능력이 발달하는 시기입니다. ‘나’에 대한 객관적이고 주관적인 탐색을 통해 남과 다른 자신만의 특별함을 알고, 자기를 사랑하는 마음을 키워 긍정적인...",211,
9791157594467,"행복한 인성  공주님, 왕자님! 약속을 지켜 주세요.  약속이 없는 사회를 상상해 본 적이 있나요? 여러 사람이 함께 살기 위해서는 공통의 규칙이 필요해요. 약속은 질서 있는 사회의 기본 예절이지요. 약속을 지키지 않는 왕자님과 공주님 때문에 고생하는 요정들의 고민을 들어 보며 약속을 지키는 것이...",149,
9791165955021,,513,
9791165955052,,646,
9791165954789,,890,
9791165954642,,1153,
9791165954925,,644,
9791165955625,,137,
9791165954987,,383,
9791165954796,,622,
9791157594535,행복한 인성 동화  행복을 나누어 주는 분홍이  나누면 기쁨이 두 배가 된다는 말이 있어요. 풍요로운 마음은 나누어 줄수록 더 부자가 되는 것을 아는 마음이지요. 다 나누어 주는데 어떻게 더 부자가 될 수 있냐고요? 외로웠던 분홍이가 행복해지는 과정을 읽어 보세요. 나눔의 즐거움을 깨달을 수...,102,
9791165954956,,335,
9791165954949,,570,
9791165954826,,594,
9788963830674,"‘환경과 생활’ 주제를 왜 가르쳐야 할까요? 유아들에게 ‘환경’주제는 주어진 환경을 탐색하고 환경과 생활과의 관계를 이해하며 친숙해지는 것으로 시작하여 차차 과학적 개념을 갖는 방향으로 나아가는 것이 바람직합니다. 환경오염 등의 여러 폐해로부터 자연과 자원 보존에 대한 필요성을 알고, 생활...",174,
9791165955007,,499,
9791157594498,행복한 인성  세상에서 제일 특별한 수프  우리는 서로 힘과 생각을 모으는 협동을 통해 혼자서는 하기 어려운 많은 일들을 해낼 수 있어요. 함께 힘을 합쳐 어려운 문제를 해결하면 모두에게 커다란 만족과 보람을 가져다줄 거예요. 여섯 마리의 고양이가 서로 어떻게 도와 훌륭한 일을 해냈는지...,114,
9788963830605,‘동식물과 자연’ 주제를 왜 가르쳐야 할까요?  2007년 개정된 새 유치원 교육과정에서는 인간과 자연을 존중하고 사랑하는 세계관을 강조하고 있습니다. ‘동식물과 자연’은 이에 가장 밀접하게 부합하는 주제로서 유아들이 자연이라는 큰 틀 안에서 호기심을 기르고 주변 세계를 탐색하며 자연을...,136,
9791157594450,행복한 인성 동화  치코가 버릇이 없다고?  예절은 상대방의 상황과 기분을 이해하며 존경을 나타내는 말이나 행동을 갖추는 것을 말해요. 일상생활에서 우리가 지켜야 할 예절에는 어떤 것이 있을까요? 치코와 함께 예의 바른 어린이가 되려면 어떻게 해야 하는지 알아보아요.  *아람출판사 제공 www....,128,
9788963830964,‘동식물과 자연’ 주제를 왜 가르쳐야 할까요?  2007년 개정된 새 유치원 교육과정에서는 인간과 자연을 존중하고 사랑하는 세계관을 강조하고 있습니다. ‘동식물과 자연’은 이에 가장 밀접하게 부합하는 주제로서 유아들이 자연이라는 큰 틀 안에서 호기심을 기르고 주변 세계를 탐색하며 자연을...,114,
9788963830582,"‘봄’ 주제를 왜 가르쳐야 할까요? 우리나라는 기온의 변화에 따른 사계절의 흐름 속에서 생활하게 되므로 계절은 유아가 살아가는 시ㆍ공간적 배경이 됩니다. 계절의 변화에 따라 자연과 날씨, 우리들의 생활 모습 등이 자연히 달라지므로 계절에 대한 충분한 이해는 유아들의 건강한 일상생활을 위해서도...",220,
9788963831015,"‘생활 도구’ 주제를 왜 가르쳐야 할까요?  현재 우리들의 생활은 이전보다 훨씬 다양한 기계와 도구들에 의해 영향을 받고 있습니다. 유아들은 ‘생활 도구’ 주제를 통해 주변의 다양한 도구와 기계들에 대한 기본적인 지식과 이해를 배우고, 도구를 움직이는 힘에 대해 탐색해 보면, 목적에 맞는 생활 도구를...",103,
9791165954703,,745,
9788963830711,"‘친구’ 주제를 왜 가르쳐야 할까요?  또래 관계는 유아들의 생활을 좌우하는 가장 중요한 변수입니다. 발달 수준이 비슷한 또래끼리는 쉽게 친해지기도 하지만, 제한된 경험과 자기중심적인 사고로 인해 갈등도 잦습니다. 유치원에서 경험하는 다면적인 친구 관계는 유아에게 바람직한 사회적 관계를 배우고...",127,
9788963830650,‘우리나라’ 주제를 왜 가르쳐야 할까요? ‘우리나라’ 주제는 유아들에게 일찍부터 우리나라 국민으로서의 정체성과 자긍심을 길러 주되 국수주의나 민족주의로 의식이 편중되지 않는 다문화적인 가치관과 역사관을 심어주기에 가장 좋은 주제입니다. 2007년 개정된 새 유치원 교육과정은 전 영역에 걸쳐...,224,
9791165954888,,724,
9791157594474,행복한 인성동화   누가 원님이 되었을까?  다른 사람과 더불어 살아가기 위해서는 정직한 마음을 가져야 해요. 자신의 행동에 늘 정직하고 진실을 이야기할 때 서로를 믿고 의지할 수 있지요. 대나무골에서 원님을 뽑는 시험이 열린대요. 마을 사람들은 어떤 사람을 원님으로 뽑을까요?  *아람출판사...,108,
9788963830636,"‘교통 기관’ 주제를 왜 가르쳐야 할까요? 현대 사회에서 교통수단은 우리 생활에 많은 변화를 주고 있으며, 컴퓨터 등의 신기술이 접목되면서 빠르게 변화하고 있습니다. 유아들의 생활에서도 교통 기관은 매일 경험하는 보편적인 것으로, 올바르고 안전하게 이용할 수 있도록 지도하는 것은 꼭 필요합니다....",186,
9791165954666,,1011,
