isbn13,description,loanCnt,keyword
9788958287162,"사계절 그림책 시리즈 8권. 딱 봐도 토끼임이 분명한데, 정작 본인은 자신이 누군지 모르는 토끼, 데일리 비 이야기로, &lt;괴물 그루팔로&gt;로 세계적 인기를 얻은 악셀 셰플러가 그림을 그리고, 존 블레이크가 글을 썼다.",23089,"데일리,토끼,자신,질문,내가 영웅이라고,영웅,세상,그림책,천진,누구,어때,다양,엉뚱,사랑,영국,자기,상황,아이,순수,족제비,비가,너는 영웅이야 데일리  B,누군지,세계적,사계절,프리 캣,나무,나름,꼬마 스투펜도,원숭이,비의,괴물 그루팔로,고민,동굴,서애경,5 7세용,심리,알쏭달쏭,매력,어린아이,독자,아이들,악셀,셰플러,그림,사람,관찰,어린이,세계,먹지"
9788992351638,"날개달린 그림책방 20권. &lt;백만 년 동안 절대 말 안 해&gt;로 아이들 심리를 섬세하게 그린 허은미, 김진화 작가의 두 번째 콜라보레이션. 기꺼이 불곰처럼 살아가는 이 세상 모든 엄마들에게 바치는 공감과 위로의 그림책이다.",38093,"엄마,불곰,이유,아이,아빠,공감,그림,위로,친구가 필요해,그림책,허은미,가족,김진화,세상,아침,화가,아이들,일상,동생,내면,존재,모습,자신,사람,섬세,대변,착한 엄마가 되어라 얍,지구를 숨 쉬게 하는 바람,주머니 도서관,얼굴,여전,진정한 일곱 살,콜라보레이션,학교 가는 길을 개척할 거야,등교,마음,수학식당,책에는 길이 있단다,사진,아빠는 1등만 했대요,어린이 박물관 고구려,기록한다는 것,기법,꿈의 다이어리,나를 위해 공부하라,난 자동차가 참 좋아,시작,너는 네가 되어야 한다,격려,매력적"
9788992505451,"고래뱃속 창작 그림책 시리즈 11권. 2009년 출간되어 문화관광부 선정 우수 교양도서 선정, 어린이도서연구회 ‘어린이도서관목록’ 선정, 동원육영재단의 ‘책꾸러기’ 선정 등 많은 관심과 사랑을 받은 박지윤 작가의 &lt;돌부처와 비단 장수&gt; 개정판이다.",13358,"선정,돌부처와 비단 장수,그림책,비단,개정판,바보,그림,사람,고래뱃속,박지윤,조선의 여전사 부낭자,말이,도둑맞은 김소연,돌부처와 비단장수,슬픈 노벨상,문화관광부,엄마,승아의 걱정,교양도서,책 깎는 아이,우수,어린이도서관목록,책꾸러기,어린이도서연구회,편집,사랑,창작,준비,소장,옛날,가치,감성,고급,관심,표지,이번,인쇄,종이,동원육영재단,디자인,한국,독자,2009년,가독성,어린이책,어수룩,문학,너무너무너무,만화,명심혀"
9788994975344,노란돼지 창작그림책 시리즈 26권. 남이 보기엔 우습고 별일 아닌 일들이 나에겐 아주 중요한 일일 수 있다. 괜히 약 오르고 짜증 날 땐 &lt;고릴라 코딱지&gt;를 펼쳐 보자. 화려한 색감의 시원시원한 그림과 고릴라의 코딱지에 얽힌 이야기가 수록된 그림책이다.,47644,"노란,코딱지,정설희,수도,사회관계,김진완,한국,고릴라,일기,아주,일들,26권,짜증,창작그림책,쓰기,시리즈,그림,그림책,나에겐,남이,별일,색감,수록,숙제,화려"
9788989315179,"1973년 일본에서 처음 발표된 이래, 지금까지 꾸준히 사랑받는 어린이 그림책이다. 경쾌한 스토리와 그림, 어린이다운 기발한 발상이 돋보인다. 특히, 까마귀네 빵집에서 만들어내는 여우빵, 타조빵, 가면빵, 딸기빵 등 신기한 빵들이 시선을 끈다.",7095,"까마귀,빵집,아기,신기,동네,외국그림 일반,고슴도치,색깔,가코 사토시,처음,생전,스토리,시선,새끼,아이들,소동,아줌마,초콜릿,일본,이름,이래,요청,아저씨,옹달샘,여우빵,어린이다운,어린이,사랑,사람,흰떡,기발,그림책,그림,과정,경쾌,결과,간식,가족,까마귀네,까맣지가,눈덩이,빵들,부부,발표,발상,매일매일,마리,레몬,딸기빵,대성황"
9791185564968,우리문화그림책 온고지신 시리즈 19권. 김세실 작가의 정감 어린 글은 봄을 맞은 달래네 식구들의 설레는 마음을 섬세하게 담아내고 있다. 또 윤정주 작가가 그린 사랑스러운 여자아이 달래는 이 아이를 따라 봄이 오는 산과 들로 함께 나가고 싶은 마음이 들게 한다.,26897,"진달래꽃,그림,시간 가게,고모,징금 징금 징금이,말놀이 동시집,꽁꽁꽁,마음,윤정주,열매의 오두막,김세실,꽁꽁꽁 피자,누가 웃었니,냠냠 빙수,악몽 도둑,가세,시골집이 살아났어요,시리즈,삼짇날,헌터걸,식구,연이네 설맞이,천하무적 조선 소방관,봄바람,화전놀이,어린이책,봄나들이,소반,책읽는곰,꽃타령,꽃싸움,꽃술,이고지,하루해,화채,곱디고운,음력,한국,화로,기운,진달래화전이랑,꽃놀이,세상,섬세,서울,꽃들,20년,3월,7일은,9일은"
9791160940046,"첫눈 오는 날, 어린 두더지가 처음으로 친구라는 존재를 만나 느꼈던 설렘의 감정을 담고 있다. 첫 그림책 &lt;두더지의 고민&gt;으로 많은 사랑을 받았던 작가는 이번에도 특유의 아기자기한 문체와 따듯한 색감으로 두더지의 하루를 포근하게 그려낸다.",56827,"두더지,눈덩이,친구,세계,첫눈,버스,아저씨,어른,자신,두더지의 고민,현실,시선,그림책,사슴,김상근,순수,환상,두더지의 소원,마음,사랑,모습,인정,발자국,어린이,모자,상상력,누구,아이들,그대,여우,결국,걱정,존재,동심,우정,설렘,사계절,타지,서사,고민,유아용그림책,처음,작고,말이,이번,운전,겨울,한국,믿음,여전"
9788949112633,"비룡소의 그림동화 243권. 더 이상 말이 필요 없는 이 시대 최고의 그림책 거장, 세대를 뛰어넘어 전 세계 팬들의 사랑을 받는 작가, 존 버닝햄의 그림책이다. &lt;마일즈의 씽씽 자동차&gt;는 존 버닝햄이 창작한 최고의 작품들에 녹아 있는 매력적인 요소들이 모두 담겨 있다.",20479,"그림책,마일즈의 씽씽 자동차,버닝햄,깃털 없는 기러기 보르카,비룡소,세계,최고,마일즈,검피 아저씨의 뱃놀이,시대,일러스트레이션,케이트,지각대장 존,사랑,비밀 파티,알도,마법 침대,명예,매력적,뉴욕,맞이,석권,대가,말이,마슐러,수상,독일,유수,아이들,올해,비엔날레,자동차,창작,존 버닝햄,이름,아동,문학상,장면,2016년,브라티슬라바,쿠르트,거장,그림동화,최우수,아이,그리너웨이,이상희,영국,스마티스,세대"
9788952780058,"볼로냐 라가치 상 수상 작가 강경수의 그림책으로, 개성 넘치는 초원 동물들의 표정과 약간은 무미건조한 텍스트가 절묘한 조화를 이루어 느슨함 속에 긴장감을 느끼게 하는 작품이다. 무엇보다 아이들이 좋아하는 소재인 ‘방귀’를 독특하게 풀어냈다는 점에서 눈길을 끈다.",36838,"동물,방귀,코끼리,표정,장면,일상,강경수,개미,표현,재채기,그림책,코뿔소,초원,긴장감,주변,현상,단순,사건,독특,아이들,멀리,대비,볼로냐,라가치,인간,개미핥기,개성,개코원숭이,변화,캐릭터,반복,착지,그림,원망,이해,아저씨,시사,위력,명료,의성어,나무,유머러스,순리,감정선,건조,군더더기,느낌,눈길,장소,약육강식"
9788958761259,"느림보 그림책 시리즈 34권. 건물들도 우리처럼 탁하고 무더운 도시를 벗어나 멀리 떠나고 싶지 않을까? 라는 발랄한 상상력에서 시작한 이야기는 우리가 꿈꾸는 싱그러운 도시의 모습을 유쾌하고 상쾌하게 보여 준다. 일러스트레이터 이금희의 데뷔작으로, 작가는 같은 제목의 그림으로 2009년 제1회 CJ그림책축제 일러스트레이션 부분에 선정되어 심사위원들의 눈길을 끌었다.",20391,"도시,건물,건물들이 휴가를 갔어요,휴가,사람,이금희,모습,유머러스,상상력,바람,기분,여름,회사,느림보,데뷔작,클라이맥스,부분,그림,유쾌,상쾌,개성,발랄,바다,순간,63빌딩,시원,시작,멀리,약속,아빠,여름휴가,선정,장난,색채,2012년,생생,심사위원,600살,CJ,생태,경복궁,일러스트레이션,선글라스,그림책축제,나무,내기,음료,눈길,일러스트레이터,자동차"
9788984142312,그림책은 내 친구 시리즈 41권. 세상의 모든 약한 이에게 한없는 애정을 보내는 작가 강무홍과 볼로냐 올해의 일러스트레이터에 두 번이나 선정된 묵직한 감동의 화가 조원희가 빚어낸 유쾌 발랄한 그림책이다.,33601,"그림책,조원희,세상,엄마,강무홍,자신감,아이,용기,바보,선정,발랄,올해,애정,어린이,볼로냐,화가,한국,친구,감동,일상,평범,일러스트레이터,행동,유쾌,논장,얼음소년,으쓱으쓱,인상,어깨,울그락불그락,작업,웃음,이빨,모습,감정,결심,그대,그럴,그린,깜찍,놀림,매일매일,멀티미디어디자인,미움,변화,보석,보세,보이,사냥꾼,생생"
9788997367139,"노란상상 그림책 시리즈 12권. 전쟁의 두려움과 가족의 따듯한 사랑, 참담한 현실과 발랄한 재치가 선명하게 대비되며, 가혹한 현실을 이겨내는 가족의 사랑과 인간 드라마가 한데 녹아있는 그림책이다.",7609,"희망,가족,전쟁,사랑,노란상상,창작그림책,김시형,폐허,파울라 카르바예이라,현실,그림책,인간,잔혹,재치,웃음,아이들,존야,참담,카르바예이,파울라,12권,필치,황망,지은이,시리즈,섬세,강하,그림,극복,극한,다노프스키,대비,독자,동시,두려움,드라마,메시지,발랄,사물,상처,상황,생동감,생명,가혹"
9791185299969,키다리 그림책 시리즈. 겸재 정선의 금강산 그림들을 바탕으로 금강산 여행기 형식으로 재구성하여 박수현 작가가 새롭게 그려낸 그림책이다. 내금강의 시작인 장안사를 시작으로 해금강 삼일포로 끝나는 여정까지 매 쪽마다 아름다운 금강산 그림이 펼쳐진다.,5935,
9791196175207,"학교 가는 길은 언제나 호기심으로 가득하다. 황무지 같던 밭이 근사한 채소밭으로 변하고 있기 때문이다. 어, 오늘은 이게 바뀌었네? 내가 없는 동안 밭에서 무슨 일이 벌어지는 거지? 누가 땅을 갈고 채소를 가꾸는 걸까? 아이는 궁금하다.",18627,"채소밭,아이,채소,아줌마,그림책,학교,변화,반복,알레,풍경,이웃,황무지,근사,그림,그린,시선,잡초,아침,일상,매력적,시간,수확,여름,외국창작동화,위로,자신,휴식,초록색,호기심,변하는,소피,소소,대비,생각,하루,선물,구성,궁금,붉은색,세상,소피 비시에르,기법,기쁨,어른,화면,김미정,단순,단추,비시에르,흐름"
9788949101903,"2017년 황금도깨비상을 수상한 전금자 작가의 첫 그림책이다. 재미난 소재와 풍성한 이야기, 글과 그림의 완성도 높은 구성력으로 호평을 받은 이 작품은, 평소 두꺼비를 흠모하고 동경하는 작가의 마음에서 출발했다고 한다.",46581,"두꺼비,사소,소원,황금도깨비상,사람,그림,그림책,전금자,의미,아이들,일상,생각,가치,마법,캐릭터,감정,비룡소,어린이청소년 새책,배려,가지,은혜,등굣길,등장,소재,아이,마음,마음에,신비,우연,반찬,마리,동작,시간,2017년,흠모,수상,신성,옛이야기,구성력,규칙,신문,심사평,아이디어,완성,능청,보답,존재,대답,대신,동경"
9788952756060,"비가 오는 날 데리러 올 사람이 없는 아이의 현실을  천진한 상상력과 가족의 사랑으로 위로해 주는 유쾌하고 발랄한 그림책. 주인공은 비가 오지 않는 곳으로 이사 가는 상상, 또 비를 피하는 여러 가지 방법들을 상상하며 비가 그치기를 기다린다.",12219,"비가,우산,아이,상상,가지,현실,엄마,해파리,위로,가족,아빠,수족관,상상력,푸른,수도,남극,북극,특별,데리러,오지,이사,유쾌,모습,아이들,사막,머리,걱정,대신,주인공,생각,내용,사람,천진,마음,비가 와도 괜찮아,풍부,은하철도 999의 기적,초점,담배 피우는 엄마,부재,추억,아르헨티나에서 엄마 찾기,웰컴 투 코리아 알렉스,발랄,재미,사랑,사투리의 맛,우리 선생님을 돌려주세요,어딘가,상황"
9788967495244,"피리 부는 카멜레온 시리즈. 토끼는 늘 당근을 기르고, 모아서 집 안에 꽉꽉 채웠다. 그런데 한 가지 큰 문제가 생겼다. 토끼네 집에 당근이 가득 들어차서 토끼는 집에서 잠도 잘 수 없게 된 것이다. 오갈 곳이 없어진 토끼는 어떻게 될까?",27200,"토끼,당근,친구,문제,가지,키즈엠,욕심,유럽,피리,최용은,카멜레온,케이티 허드슨,모아,2014년,그림,마음씨,일러스트레이터,자지,작업,정도,집도,그림책,그린,Teachers,Animal,아랑곳,토이,포트폴리오,프리랜서,일러스트레이션,금메달,런던,동물,배려,부리,부탁,상품,선생님,시리즈,시절,도서관,어마어마,예술,오펜,대학,우정,차고"
9788970576367,레오 리오니의 대표작 중 하나인 이 책은 맨해튼에서 코넷티컷으로 가는 열차 안에서 우연히 만들어졌다. 산만하게 돌아다니는 꼬맹이 손자 손녀를 위하여 Life 지에서 뜯어낸 노란색과 파란색 종이를 이리저리 배열하면서 이야기를 지어낸 것이 시작이었다.,30783,"어디가 같은가,나는 누구인가,2014년,레오 리오니,이경혜,유럽,파랑새어린이,우연,열차,손자,우정,인간,인종,이해,파란색,코넷티컷,초록색,체험,차이,차별,종이,손녀,색상,감각적,관계,교훈,그림,기쁨,꼬맹이,노란색,노랑이와,대표작,레오,리오니,맨해튼,모양,문제,배열,변하는,산만,Life"
9788952743190,남들과 더불어 사는 법을 알려주는 그림책이다.,42440,"동화,한국,옹달샘,겨자씨의 꿈,신들의 나라 그리스,도서관에서 3년,대영 박물관,썩 괜찮은 별명,기차에서 3년,엄마 몰래,화장실에서 3년,하늘 끝 마을,우리 반에 스컹크가 산다,조성자,딱지 딱지 코딱지,샘물,사석원,시공사,퐁퐁이,자신,딱지,먹지,어린이,그해,에피소드,여성,그림책,개가,운영,가지,이름,자녀교육,가슴,장원,전국,아이들,아동문예,문예진흥원,백일장,별명,동화연구소,당선,누구,세밀,소리,남들,부문,신인,낙엽,쓰기"
9788958287117,사계절 그림책 시리즈 49권. 머리를 망친 여자아이의 일상을 다룬 그림책이기도 하면서 아빠와 딸의 따뜻한 관계가 그려진 그림책이다. 아빠의 공감을 얻은 아이의 기쁨을 훈훈하게 담고 있다.,23124,"도도,아빠,머리,마음,미용실,도도 싹둑,그림책,아이,풀리,엄마,웃음,얼마,일상,파마머리,소리,표정,속상,혼자,보고,보지,싹둑,실수,가게,부모,핀잔,결국,자기,그림,그대,여자아이,수가,가족,수도,길이,발린,배꼽,가자,세상,모양,머리카락,공감,경험,누구,고민,솔직,기쁨,기분,기대,고아영,뽀글뽀글한"
9788994041322,2011 칼데콧 메달 수상작. 2010년 뉴욕 타임스 최우수 그림책으로 선정되는 등 여러 상을 수상하면서 이미 그 뛰어난 작품성을 객관적으로 인정받은 작품이다. 필립 C. 스테드의 고요하면서도 깨끔한 글은 아모스 할아버지와 동물 친구들의 우정과 헌신의 이야기를 잔잔하면서도 따뜻하게 들려준다.,13820,"스테드,할아버지,아모스,그림책,필립 C  스테드,방문,별천지,에린,필립,음미,유병수,아주,친구,그림,칼데콧상,동물,동물원,용지,친절,연필,타임스,인쇄,우정,크림색,콧물,인정,작품성,재채기,칼데콧,최우수,여운,색깔,아파,헌신,남편,뉴욕,덧입,동물원지기,뜻밖,메달,목판화,방식,삽화,선정,섬세,성실,수가,수상,수상작,시간"
9791188867127,"‘엄마 없는 아이는 어떻게 목욕탕을 가야 할까?’라는 질문으로 탄생한 이야기다. &lt;문어 목욕탕&gt;은 우리 모두에게 ‘혼자라도 할 수 있다고, 그리고 넌 결코 혼자가 아니라고.’ 용기를 주는 그림책이다.",69117,"목욕탕,엄마,문어 목욕탕,혼자,문어,아이,용기,노란상상,마음,친구,결핍,그림책,최민지,동네,아빠,탄생,아이들,여자아이,오라,짝꿍,와도,자랑,자신감,주변,주지,질문,이지요,씩씩,가야,감정,남탕,내면,누구,단단,단지,문제,밀어,불구,사실,상상,상실감,생각,시작,가면"
9788911031023,우리 그림책 시리즈 13권. 충북 지방에서 전해지던 전래 동요 ‘떡 노래’와 요즘 유치원에서 배우는 ‘인절미와 총각김치’ 노래를 4~7세 어린이들의 눈높이에 맞춰 재미난 이야기로 풀어낸 그림책이다.,48422,"인절미,김아인,노래,그림책,국민서관,창작그림책,과정,한국,주위,조상,전래,13권,재치,지방,지혜,총각김치,충북,콩고물,팥고물,하나하나,유치원,유머,웃음,7세,거기,관심,눈높이,동요,묘사,발상,배우,사람,상상력,생생,시리즈,어린이,요즘,화장"
9788936454951,"&lt;수박 수영장&gt; 작가 안녕달의 두 번째 그림책. 더운 여름날, 바닷가에 다녀온 손자가 혼자 사는 할머니를 찾아온다. 손자는 휴가를 떠나지 못하는 할머니를 위해 바닷소리가 들리는 소라를 선물한다. 할머니는 소라를 통해 뜻밖의 여름휴가를 떠나게 되는데….",112555,"할머니,바다,상상력,고장,여름휴가,선풍기,수박 수영장,할머니의 여름휴가,소라,그림책,안녕달,바닷가,휴가,풍경,시원,아이,장면,손자,분위기,바닷바람,바닷소리,스위치,텔레비전,마법,마음,홀로,환상,그린,선물,현실,연출,어른,여름,휴식,이들,가게,강아지,바다표범,유쾌,고치,인상적,등장,뜻밖,유초중등전체 공공도서관용,여행,독자,구도,일상,공간,위로"
9788952786647,"Studioplus 시리즈. 아이도 어른도 열광하게 되는 새로운 형태의 이야기로, 모양 캐릭터들이 주인공이다. &lt;세모&gt;, &lt;네모&gt;, &lt;동그라미&gt; 3부작으로 기획된 시리즈이며, 첫 번째 책에 등장하는 주인공은 세모이다.",23549,"세모,네모,모양,캐릭터,클라센,이름,세계,그림책,동그라미,모습,내 모자 어디 갔을까,단순,등장,바넷,해프닝,그림,생각,친구,주인공,예상치,존재,보이,사이,자신,3부작,미국,독자,시리즈,애너벨과 신기한 털실,성격,담백,이건 내 모자가 아니야,어른,시공사,고유,우화,애니메이션,만나러,영향,매력,거리,열광,환경적,우주,기획,갖가지,왕국,생명력,에피소드,그린"
9788996017042,"아이들이 성장하고 유치원과 학교 등 작은 사회에 나아가면서 마음속에 지녀야 할 가치들과 더불어 사는 지혜를, 쿠키를 소재로 한 다양한 상황 속에 담아 자연스럽게 전달한다.",52846,"쿠키,가치,책읽는곰,에이미 크루즈 로젠탈,어린이문화진흥회 추천도서,아이들,상황,김지선,사회,전달,정의,지혜,공경,처음,친구,겸손,학교,할머니,재치,자부심,마음속,성장,소재,소중,식이,다양,나눌,유치원,인내,협동"
9791185564180,"그림책이 참 좋아 시리즈 22권. 좋아하는 대상에 온통 사로잡혀 버린 아이의 마음, 그걸 형제자매에게 빼앗길까 두려워하며 점점 커져 가는 피해의식, 그리고 뒤늦게 정신을 차린 뒤의 부끄러운 마음 등을 잘 포착해낸 그림책이다.",45106,"과자,아빠,마음,그림책,시간,안 돼 내 과자야,오빠,눈 코 입,디자인,상자,아이,백주희,수학,동생,생각,한국,개가,감정,책읽는곰,점점,표현,국어,유치원생,엊저녁,속마음,장면,순간,이화여자대학교,시리즈,얼굴,신경전,유지,양손,생생,휘장,강렬,그걸,그림,공부,기대감,긴장감,남매,놀이공원,단순,대상,디자이너,다음,말이,명장,명확"
9788955822564,"2013년 칼데콧 명예상, 2012년 보스턴 글로브혼북 상 수상작. ‘이 기발하고 멋진 이야기는 한 아이의 창의성과 자기 주변의 세상을 바꾸는 능력에 대한 조용한 찬사이다.’라는 평가를 받으며 2013년 칼데콧 명예상을 받았다.",36743,"털실,상자,애너벨,스웨터,마을,그림,귀족,아이,세상,자기,여백,검댕,칼데콧,2013년,사람,변화,진지,신기,명예,유머,능력,창의성,이건 내 모자가 아니야,친구,찬사,조용,내 모자 어디 갔을까,주변,결국,색깔,그림책,갖가지,기발,애너벨과 신기한 털실,모자를 보았어,어린이 책,재주,알록달록,애니메이션,남아,마법,마스,강아지,수상작,동아일보,생각,엄마,상상력,글로브혼북,길벗어린이"
9788958281559,"유쾌하고 발랄한 일곱 살 아이의 유치원 적응기를 담은 그림책. 유치원 입학식 날, 밤톨머리 윤이는 친구들과 선생님 모두에게 남자 아이라는 오해를 받는다. 남자 아이로 오해를 받은 윤이는 입학식 사진도 울면서 찍는다. 놀이와 친구 사귀기의 즐거움을 알려준다.",9311,"유치원,친구,아이,머리띠를,남자,입학식,이현영,창작그림책,사계절출판사,언니,아이들,한국,걱정,오해,유쾌,이거다,장신구,적응기,즐거움,차림새,콩콩,표정,행복,화면,화장품,엄마,개성,곱슬,구성,놀이,동작,머리띠,머리띠는,모습,발랄,밤톨머리,사진,색감,선생님,그림책,가능"
9788963055183,"노란우산 그림책 시리즈 4권. 아이들에게 양보와 함께 나누는 마음을 키워줄 수 있는 동화책이다. 아이들이 ‘내 것’이라는 개념을 갖게 되는 모습이 잘 묘사되어 있다. 많은 글을 담고 있지 않지만, 함축적인 언어로 아이들의 행동과 심리를 묘사함으로써 소유욕이 강하던 아이가 공유와 양보의 미덕을 알아가는 과정을 잘 보여준다.",10197,"아이들,양보,장난감 나눠 갖기 규칙,친구,멘토르출판사,미국,혼자,줄리 개스먼,창작그림책,김현좌,가지,묘사,언어,엉뚱,욕심,함축적,우정,행동,4권,아이,심리,개념,공유,과정,그림책,노란우산,논다,동화책,마음,모습,미덕,소유욕,시리즈,회복"
9788994449746,"담푸스 그림책 시리즈 18권. 2015년 일본 리브로 그림책 대상 수상작. 아이들에게 왜 골고루 먹어야 하는지를 설명하는 대신, 엉뚱하고 유쾌한 상상력을 통해 어떤 음식이라도 맛있고 즐겁게 먹을 수 있음을 알려 준다.",22576,"생선,일본,생선이 무서워,그림책,습관,그림,대상,담푸스,변신 미용실,아이들,전쟁 그만둬,투명 인간의 저녁 식사,매일매일 내 맘대로 일기,리브,소년,2015년,고마워 죽어 줘서,수상작,엉뚱,화가,가시,상상력,쓰카모토 야스시,음식,고향옥,선정,편식,샌드위치,소개,훈계,밥맛,방법,설명,상품,서점,다양,고민,구이,권장도서,그리기,그린,당근,대신,대입,대표적,대형,도서관,도쿄,독자,등장"
9788949111674,"자기 표현이 서투른 아이들의 속마음을 재미나게 표현한 책. 자신을 솔직하게 표현하는 것이 얼마나 중요한지 알려주는 이야기이다. 친구들과 달라지는 것을 두려워하는 여자아이 카밀라는 언제나 주변의 시선을 의식한다. 좋아하는 아욱콩도 그런 걸 먹느냐 놀림 받을까 먹지 않고, 새 학기가 시작되자 어떤 예쁜 옷을 입어야 하나 고민하기 바쁘다.",65912,"카밀라,그림책,미국,표현,줄무늬,자전거 타는 오리,줄무늬병,학교에 간 데이빗,비가 왔어요,안 돼 데이빗,섀논,데이빗 섀논,생기,도서관,협회,데이빗,조세현,비룡소,최고,선정,해외 창작 그림책,아이들,일러스트레이터,그림,자기,계기,사람,사서,사용,상상력,상황,디자인,ALA,선생님,기고,속마음,솔직,효과적,결말,먹지,모습,묘사,무늬,물방울,마음,그리기,그대,공부,리본,라이브러리"
9788952786654,"전 세계 12개국에서 출간, 인기를 끌고 있는 존 클라센과 맥 바넷의 모양 캐릭터 그림책, 그 두 번째 이야기. 칭찬을 받은 네모가 동그라미처럼 완벽한 걸 만들고 싶어 하는 네모스러운 이야기다. 단순하지만 심오한 네모의 이야기는 우리의 예측을 벗어나 놀라움을 선사한다.",22656,"네모,동그라미,그림책,내 모자 어디 갔을까,천재,모양,캐릭터,칭찬,완벽,조각가,이건 내 모자가 아니야,클라센,바넷,작업,애너벨과 신기한 털실,그림,친구,인기,서남희,조각상,시공사,맥 바넷,12개국,모자,세계,돌덩어리,그린,애니메이션,칼데콧,자신,선사,비밀,비친,부탁,부스러기,보지,사랑,돌덩이,Cats,혼자,고유,관점,뉴욕타임스,단순,대학,Night,동굴,디렉팅,로스앤젤레스,만족"
9788962229806,부모의 역할에 힘들고 지친 모든 어른들과 또 잘해야 하는 게 너무 많은 아이들에게 위로의 메시지를 주는 그림책이다. 어느 날 뒤프레 부부는 대형 마트를 찾는다. 아이를 하나 사려고 말이다. 진열되어 있는 수많은 아이 중 부부는 그토록 원하던 ‘완벽한 아이’를 사는데….,41043,"아이,완벽,부부,길벗스쿨,그림책,부모님,부모,완벽한 아이 팔아요,보통사람들,안녕 산타클로스,미카엘 에스코피에,바람,바티스트,박선주,뒤프레,아빠,위로,유럽,자라,세상,메시지,마트,그림작가,엄마,자질,역할,대형,친구,어른,아이들,사회,말씀,생각,갈등,공부,습관,실수,쌍둥이,씨앗,사이,사려,말이,맞이,행복,미래,노력,날짜,나이,기린,경쟁적"
9788936454050,"윤석중 선생의 '넉 점 반'이라는 동시를 그림책으로 만들었다. 아직, 시계가 집집마다 없었던 그 시절, 단발 머리를 한 여자 아이가 동네 구멍가게로 시간을 물으러 간 이야기를 담백한 그림으로 살려 냈다. 빛바랜 사진을 보는 듯한 그리움이 그림 곳곳에서 느껴진다.",46139,"그림책,넉 점 반,그림,아이,윤석중,어린이,선생,이영경,고유,동시,독자,놀이,느낌,시리동동 거미동동,이부자리 맨발체조,잠자리,주인공,콩숙이와 팥숙이,아씨방 일곱동무,새나라의 어린이,준치 가시,신기한 그림족자,시방 넉 점 반이래,시방,낮에 나온 반달,엄마,퐁당퐁당,어린이날 노래,영이의 비닐 우산,주먹이,오러와 오도,우리시그림책,개미,구경,선생님,시절,고향땅,오뚜기,공간,졸업식 노래,해석,아이들,2004년 봄,신기,가능성,어른,웃음,시리즈,윤석중 시,영감님"
9788936454432,섬세하고 다정한 이야기와 다양한 재료로 콜라주해서 만든 독창적인 그림으로 꾸준한 사랑을 받아 온 작가 최향랑의 창작 그림책이다. 이번 작품에서는 펠트 공예와 뜨개질을 활용하여 전작과는 또 다른 매력적인 그림을 선보인다.,25903,"괴물,털뭉치,뜨개질,재봉사,숲 속 재봉사,십장생을 찾아서,동물,그림,사람,섬세,엉망진창,크기,인형,재료,마음,친구,강아지,털실,전작,최향랑,버림,그림책,행복,독창적,장면,존재,뜨개옷을,아이들,가슴,장난,줄무늬,창비,요리조리 맛있는 세계 여행,옷들,장갑,활용,자신,공력,공예,숲 속 재봉사와 털뭉치 괴물,입고,이쑤시개,사진,손톱,뭉치,씨앗,꽃잎,희망,나무,순간"
9788955823516,콩콩꼬마그림책 시리즈 16권. 이 책에는 50대의 가지각색 자동차가 등장한다. 그리고 그 수만큼 다양한 상황이 펼쳐진다. 첫 장부터 마지막 장까지 한 장면처럼 연결되어 있어 실제 길 위를 지나며 겪는 일처럼 생생하다.,19307,"자동차,공룡,사람,소리,마지막,엄마,상황,등장,기중기,서서,화가,50대,길이,다양,대체,세발자전거,트럭,생생,드르르르,돼지,도서관차,새끼,땅속,반전,밀고,믹서,얌체,안전요원,아저씨,신문,소방차,버스,여유,보고,어린이,가족,가축,고향옥,교통,오무라 토모코,구성,궁금증,운반차,오토바이,연결,가지각색,아기,길벗어린이,사파리,11개국"
9788961556408,예술톡 시리즈 6권. 스태빌 가족 중에서도 두 꼬마 스태빌은 언제나 함께였다. 함께 웃고 장난치며 서로 떨어지는 법이 없었다. 어느 날 칼더는 두 꼬마 스태빌을 소중히 다뤄 달라고 부탁하며 미술상에게 넘기는데….,4696,"스태빌,칼더,꼬마,모빌,알렉산더,예술가,아저씨,엄마 아빠 때문에 힘들어,여동생 클럽,마티유의 까만색 세상,엄마가 늦게 오는 날,사자는 사료를 먹지 않아,마주 보면 무섭지 않아,마르셀에게 이가 생겼어요,선생님은 세 번 울었다,아빠를 보내는 일주일,앙투안,조각,조형,사랑,아빠,아동,실화,활동,수준,시리즈,위대,분야,가족,운명,이정주,콜롱브 슈네크,그림책,주황색,각색,시간,결심,결합,수천,극적,소중,기구,방송,번역,몸체,미국,무얼,마음,누구,기약"
